noticeIdentifier,noticeVersion,lotIdentifier,scope,documentReferenceId,documentType,description,rawUrl,url
25825400,1,LOT-0000,lot,25825400,non-restricted-document,,https://www.subreport-elvis.de/download/bund/E83891298/1789471163594/bekanntmachung.pdf,https://www.subreport-elvis.de/download/bund/E83891298/1789471163594/bekanntmachung.pdf
25825404,1,LOT-0000,lot,25825404,non-restricted-document,,https://www.subreport-elvis.de/download/bund/E65436149/1789471705731/bekanntmachung.pdf,https://www.subreport-elvis.de/download/bund/E65436149/1789471705731/bekanntmachung.pdf
25825408,1,LOT-0000,lot,25825408,non-restricted-document,,https://www.subreport-elvis.de/download/bund/E25214925/1789473161037/bekanntmachung.pdf,https://www.subreport-elvis.de/download/bund/E25214925/1789473161037/bekanntmachung.pdf
25825412,1,LOT-0000,lot,25825412,non-restricted-document,,https://www.subreport-elvis.de/download/bund/E61242274/1789474615550/bekanntmachung.pdf,https://www.subreport-elvis.de/download/bund/E61242274/1789474615550/bekanntmachung.pdf
25825416,1,LOT-0000,lot,25825416,non-restricted-document,,https://www.subreport-elvis.de/download/bund/E63464775/1789475075942/bekanntmachung.pdf,https://www.subreport-elvis.de/download/bund/E63464775/1789475075942/bekanntmachung.pdf
25825420,1,LOT-0000,lot,25825420,non-restricted-document,,https://www.subreport-elvis.de/download/bund/E12447457/1789475098346/bekanntmachung.pdf,https://www.subreport-elvis.de/download/bund/E12447457/1789475098346/bekanntmachung.pdf
25825432,1,LOT-0000,lot,25825432,non-restricted-document,,https://www.subreport-elvis.de/download/bund/E42968131/1789486594174/bekanntmachung.pdf,https://www.subreport-elvis.de/download/bund/E42968131/1789486594174/bekanntmachung.pdf
25825440,1,LOT-0000,lot,25825440,non-restricted-document,,https://www.subreport-elvis.de/download/bund/E39587231/1789488153465/bekanntmachung.pdf,https://www.subreport-elvis.de/download/bund/E39587231/1789488153465/bekanntmachung.pdf
25821438,2,LOT-0000,lot,25821438,non-restricted-document,,https://www.subreport-elvis.de/download/bund/E42856383/1789452372327/bekanntmachung.pdf,https://www.subreport-elvis.de/download/bund/E42856383/1789452372327/bekanntmachung.pdf
25825348,1,LOT-0000,lot,25825348,non-restricted-document,,https://www.subreport-elvis.de/download/bund/E83127719/1789459833972/bekanntmachung.pdf,https://www.subreport-elvis.de/download/bund/E83127719/1789459833972/bekanntmachung.pdf
25825352,1,LOT-0000,lot,25825352,non-restricted-document,,https://www.subreport-elvis.de/download/bund/E45614319/1789458945902/bekanntmachung.pdf,https://www.subreport-elvis.de/download/bund/E45614319/1789458945902/bekanntmachung.pdf
25817140,2,LOT-0000,lot,25817140,non-restricted-document,,https://www.subreport-elvis.de/download/bund/E37566915/1789474976751/bekanntmachung.pdf,https://www.subreport-elvis.de/download/bund/E37566915/1789474976751/bekanntmachung.pdf
25635804,1,LOT-0000,lot,25635804,non-restricted-document,,https://www.subreport-elvis.de/download/bund/E43222418/1789470348936/bekanntmachung.pdf,https://www.subreport-elvis.de/download/bund/E43222418/1789470348936/bekanntmachung.pdf
25750966,2,LOT-0000,lot,25750966,non-restricted-document,,https://www.subreport-elvis.de/download/bund/E95532697/1789482464069/bekanntmachung.pdf,https://www.subreport-elvis.de/download/bund/E95532697/1789482464069/bekanntmachung.pdf
25744564,2,LOT-0000,lot,25744564,non-restricted-document,,https://www.dtvp.de/Satellite/notice/CXS0YEADYD6X5VQG,https://www.dtvp.de/Satellite/notice/CXS0YEADYD6X5VQG
25723776,3,LOT-0000,lot,25723776,non-restricted-document,,https://bieterportal.noncd.db.de/evergabe.bieter/api/supplier/external/deeplink/subproject/02c0413a-5aea-4123-8f06-8c2188b015fc,https://bieterportal.noncd.db.de/evergabe.bieter/api/supplier/external/deeplink/subproject/02c0413a-5aea-4123-8f06-8c2188b015fc
25823454,1,LOT-0000,lot,25823454,non-restricted-document,,https://vergabemarktplatz.brandenburg.de/VMPSatellite/notice/CXVHYD0DYR0HV37U,https://vergabemarktplatz.brandenburg.de/VMPSatellite/notice/CXVHYD0DYR0HV37U
25719552,1,LOT-0000,lot,25719552,non-restricted-document,,https://bieterportal.noncd.db.de/evergabe.bieter/api/supplier/external/deeplink/subproject/59347a6c-f493-489f-9c34-dfd985ac7a20,https://bieterportal.noncd.db.de/evergabe.bieter/api/supplier/external/deeplink/subproject/59347a6c-f493-489f-9c34-dfd985ac7a20
25823356,1,LOT-0000,lot,25823356,non-restricted-document,,https://vergabe.tk.de/Satellite/notice/CXR0YYRY6HV,https://vergabe.tk.de/Satellite/notice/CXR0YYRY6HV
25823352,1,LOT-0000,lot,25823352,non-restricted-document,,https://vergabe.tk.de/Satellite/notice/CXR0YYRY6H2,https://vergabe.tk.de/Satellite/notice/CXR0YYRY6H2
25827156,1,LOT-0000,lot,25827156,non-restricted-document,,https://plattform.aumass.de/Veroeffentlichung/AV286B87-A,https://plattform.aumass.de/Veroeffentlichung/AV286B87-A
25822756,1,LOT-0000,lot,25822756,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/HANSEAT%2520Verein%2520f%25C3%25BCr%2520Wassersport%2520e%252EV%252E/3454509,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/HANSEAT%2520Verein%2520f%25C3%25BCr%2520Wassersport%2520e%252EV%252E/3454509
25822708,1,LOT-0000,lot,25822708,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Rettungszweckverband%2520S%25C3%25BCdwestsachsen/3454500,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Rettungszweckverband%2520S%25C3%25BCdwestsachsen/3454500
25823406,1,LOT-0000,lot,25823406,non-restricted-document,,https://vergabemarktplatz.brandenburg.de/VMPSatellite/notice/CXP9YCRHXJ0,https://vergabemarktplatz.brandenburg.de/VMPSatellite/notice/CXP9YCRHXJ0
25823012,1,LOT-0000,lot,25823012,non-restricted-document,,https://vergabe.niedersachsen.de/Satellite/notice/CXQ6YY5RSYN,https://vergabe.niedersachsen.de/Satellite/notice/CXQ6YY5RSYN
25825852,1,LOT-0000,lot,25825852,non-restricted-document,,https://lbb.vergabe.rlp.de/VMPSatellite/notice/CXPLYYDYNEN,https://lbb.vergabe.rlp.de/VMPSatellite/notice/CXPLYYDYNEN
25822632,1,LOT-0000,lot,25822632,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Stadtverwaltung%2520Pirna/3454516,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Stadtverwaltung%2520Pirna/3454516
25822628,1,LOT-0000,lot,25822628,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Stadtverwaltung%2520Pirna/3454510,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Stadtverwaltung%2520Pirna/3454510
25822624,1,LOT-0000,lot,25822624,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Stadtverwaltung%2520Pirna/3454501,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Stadtverwaltung%2520Pirna/3454501
25822620,1,LOT-0000,lot,25822620,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Innung%2520Sanit%25C3%25A4r%252D%2520und%2520Heizungstechnik%2520Jade/3454499,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Innung%2520Sanit%25C3%25A4r%252D%2520und%2520Heizungstechnik%2520Jade/3454499
25825660,1,LOT-0000,lot,25825660,non-restricted-document,,https://www.vergabe-westfalen.de/VMPSatellite/notice/CXS0YYKDYRCGAD1E,https://www.vergabe-westfalen.de/VMPSatellite/notice/CXS0YYKDYRCGAD1E
25823334,1,LOT-0000,lot,25823334,non-restricted-document,,https://www.dtvp.de/Satellite/notice/CXVHYYPDYRL6370J,https://www.dtvp.de/Satellite/notice/CXVHYYPDYRL6370J
25827188,1,LOT-0000,lot,25827188,non-restricted-document,,https://www.sachsen-vergabe.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-PublishingProcess-1a0a53e9913-5e932e5004ec7b93&PublicationType=4,https://www.sachsen-vergabe.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-PublishingProcess-1a0a53e9913-5e932e5004ec7b93&PublicationType=4
25823104,1,LOT-0000,lot,25823104,non-restricted-document,,https://vergabe.niedersachsen.de/Satellite/notice/CXVHYHVDYR0YK2XN,https://vergabe.niedersachsen.de/Satellite/notice/CXVHYHVDYR0YK2XN
25823326,1,LOT-0000,lot,25823326,non-restricted-document,,https://www.dtvp.de/Satellite/notice/CXS0YE5DYR9Q9L6N,https://www.dtvp.de/Satellite/notice/CXS0YE5DYR9Q9L6N
25827084,1,LOT-0000,lot,25827084,non-restricted-document,,https://plattform.aumass.de/Veroeffentlichung/AV281970-A,https://plattform.aumass.de/Veroeffentlichung/AV281970-A
25823348,1,LOT-0000,lot,25823348,non-restricted-document,,https://vergabe.tk.de/Satellite/notice/CXR0YYRY6H1,https://vergabe.tk.de/Satellite/notice/CXR0YYRY6H1
25827184,1,LOT-0000,lot,25827184,non-restricted-document,,https://www.sachsen-vergabe.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-PublishingProcess-1a0a530e8b3-d45d67c777a2892&PublicationType=4,https://www.sachsen-vergabe.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-PublishingProcess-1a0a530e8b3-d45d67c777a2892&PublicationType=4
25823344,1,LOT-0000,lot,25823344,non-restricted-document,,https://vergabe.tk.de/Satellite/notice/CXR0YYRY6HW,https://vergabe.tk.de/Satellite/notice/CXR0YYRY6HW
25823446,1,LOT-0000,lot,25823446,non-restricted-document,,https://vergabemarktplatz.brandenburg.de/VMPSatellite/notice/CXP9YNFHXX4,https://vergabemarktplatz.brandenburg.de/VMPSatellite/notice/CXP9YNFHXX4
25827180,1,LOT-0000,lot,25827180,non-restricted-document,,https://www.sachsen-vergabe.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-PublishingProcess-1a0a51eac89-79db89f3e2f9183b&PublicationType=4,https://www.sachsen-vergabe.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-PublishingProcess-1a0a51eac89-79db89f3e2f9183b&PublicationType=4
25827176,1,LOT-0000,lot,25827176,non-restricted-document,,https://www.sachsen-vergabe.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-Tender-1a09e7766c7-22693401c87bcbe7&PublicationType=0,https://www.sachsen-vergabe.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-Tender-1a09e7766c7-22693401c87bcbe7&PublicationType=0
25825462,1,LOT-0000,lot,25825462,non-restricted-document,,https://vergabe.hessen.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-Tender-1a0a47227f5-7e3165856ac6bea1&PublicationType=0,https://vergabe.hessen.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-Tender-1a0a47227f5-7e3165856ac6bea1&PublicationType=0
25826954,1,LOT-0000,lot,25826954,non-restricted-document,,https://bieterzugang.deutsche-evergabe.de/evergabe.bieter/api/supplier/external/deeplink/subproject/75c7df4a-2bda-4067-85c3-9beacf671530,https://bieterzugang.deutsche-evergabe.de/evergabe.bieter/api/supplier/external/deeplink/subproject/75c7df4a-2bda-4067-85c3-9beacf671530
25826978,1,LOT-0000,lot,25826978,non-restricted-document,,https://www.deutsche-evergabe.de/dashboards/dashboard_off/a9ed3bf0-799a-4264-abf4-9a591c8d9040,https://www.deutsche-evergabe.de/dashboards/dashboard_off/a9ed3bf0-799a-4264-abf4-9a591c8d9040
25822616,1,LOT-0000,lot,25822616,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Innung%2520Sanit%25C3%25A4r%252D%2520und%2520Heizungstechnik%2520Jade/3411874,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Innung%2520Sanit%25C3%25A4r%252D%2520und%2520Heizungstechnik%2520Jade/3411874
25825844,1,LOT-0000,lot,25825844,non-restricted-document,,https://lbb.vergabe.rlp.de/VMPSatellite/notice/CXPLYYDYNEL,https://lbb.vergabe.rlp.de/VMPSatellite/notice/CXPLYYDYNEL
25826950,1,LOT-0000,lot,25826950,non-restricted-document,,https://fbhh-evergabe.web.hamburg.de/evergabe.bieter/api/supplier/external/deeplink/subproject/dc58b203-fca4-4d2f-8dd7-e7fef51c604d,https://fbhh-evergabe.web.hamburg.de/evergabe.bieter/api/supplier/external/deeplink/subproject/dc58b203-fca4-4d2f-8dd7-e7fef51c604d
25826974,1,LOT-0000,lot,25826974,non-restricted-document,,https://www.deutsche-evergabe.de/dashboards/dashboard_off/24d5423b-6faa-4569-86a9-98e093a242f2,https://www.deutsche-evergabe.de/dashboards/dashboard_off/24d5423b-6faa-4569-86a9-98e093a242f2
25822584,1,LOT-0000,lot,25822584,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/VG%2520N%25C3%25BCnchritz%252DGlaubitz%252C%2520i%252E%2520A%252E%2520der%2520Gemeinde%2520Glaubitz/3454355,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/VG%2520N%25C3%25BCnchritz%252DGlaubitz%252C%2520i%252E%2520A%252E%2520der%2520Gemeinde%2520Glaubitz/3454355
25823072,1,LOT-0000,lot,25823072,non-restricted-document,,https://vergabe.niedersachsen.de/Satellite/notice/CXW5YYDDYR9T1TUB,https://vergabe.niedersachsen.de/Satellite/notice/CXW5YYDDYR9T1TUB
25823056,1,LOT-0000,lot,25823056,non-restricted-document,,https://vergabe.niedersachsen.de/Satellite/notice/CXQ6YY6RSDN,https://vergabe.niedersachsen.de/Satellite/notice/CXQ6YY6RSDN
25827172,1,LOT-0000,lot,25827172,non-restricted-document,,https://www.sachsen-vergabe.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-PublishingProcess-1a0a4f601d6-708ac9c5c72df057&PublicationType=4,https://www.sachsen-vergabe.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-PublishingProcess-1a0a4f601d6-708ac9c5c72df057&PublicationType=4
25823478,1,LOT-0000,lot,25823478,non-restricted-document,,https://rlp.vergabekommunal.de/Satellite/notice/CXS0YB4DYR911RUG,https://rlp.vergabekommunal.de/Satellite/notice/CXS0YB4DYR911RUG
25823784,1,LOT-0000,lot,25823784,non-restricted-document,,https://www.tender24.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-Tender-1a0a4825376-79ff15cabbc6415f&PublicationType=0,https://www.tender24.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-Tender-1a0a4825376-79ff15cabbc6415f&PublicationType=0
25776550,2,LOT-0000,lot,25776550,non-restricted-document,,https://bieterportal.noncd.db.de/evergabe.bieter/api/supplier/external/deeplink/subproject/e677adc3-b716-4e86-8f0f-b6bec7d99427,https://bieterportal.noncd.db.de/evergabe.bieter/api/supplier/external/deeplink/subproject/e677adc3-b716-4e86-8f0f-b6bec7d99427
25823306,1,LOT-0000,lot,25823306,non-restricted-document,,https://www.dtvp.de/Satellite/notice/CXSUYYDDYDU8YDQ7,https://www.dtvp.de/Satellite/notice/CXSUYYDDYDU8YDQ7
25823474,1,LOT-0000,lot,25823474,non-restricted-document,,https://rlp.vergabekommunal.de/Satellite/notice/CXS0YB4DYR924HH9,https://rlp.vergabekommunal.de/Satellite/notice/CXS0YB4DYR924HH9
25825840,1,LOT-0000,lot,25825840,non-restricted-document,,https://lbb.vergabe.rlp.de/VMPSatellite/notice/CXPLYYDYNE0,https://lbb.vergabe.rlp.de/VMPSatellite/notice/CXPLYYDYNE0
25823294,1,LOT-0000,lot,25823294,non-restricted-document,,https://www.dtvp.de/Satellite/notice/CXP4DF9MP2D,https://www.dtvp.de/Satellite/notice/CXP4DF9MP2D
25826942,1,LOT-0000,lot,25826942,non-restricted-document,,https://bieterzugang.deutsche-evergabe.de/evergabe.bieter/api/supplier/external/deeplink/subproject/29b8b789-2b99-428f-ba9d-099581e8c962,https://bieterzugang.deutsche-evergabe.de/evergabe.bieter/api/supplier/external/deeplink/subproject/29b8b789-2b99-428f-ba9d-099581e8c962
25827168,1,LOT-0000,lot,25827168,non-restricted-document,,https://www.sachsen-vergabe.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-PublishingProcess-1a0a4d12754-30a94582ba1f96c4&PublicationType=4,https://www.sachsen-vergabe.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-PublishingProcess-1a0a4d12754-30a94582ba1f96c4&PublicationType=4
25822608,1,LOT-0000,lot,25822608,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Universit%25C3%25A4tsklinikum%2520Carl%2520Gustav%2520Carus%2520Dresden%2520an%2520der%2520Technischen%2520Universit%25C3%25A4t%2520Dresden/3454451,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Universit%25C3%25A4tsklinikum%2520Carl%2520Gustav%2520Carus%2520Dresden%2520an%2520der%2520Technischen%2520Universit%25C3%25A4t%2520Dresden/3454451
25822604,1,LOT-0000,lot,25822604,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Landestalsperrenverwaltung%2520des%2520Freistaates%2520Sachsen%2520Betrieb%2520Freiberger%2520Mulde%252FZschopau/3445523,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Landestalsperrenverwaltung%2520des%2520Freistaates%2520Sachsen%2520Betrieb%2520Freiberger%2520Mulde%252FZschopau/3445523
25822994,1,LOT-0000,lot,25822994,non-restricted-document,,https://vergabeportal-bw.de/Satellite/notice/CXRAY63YMM1,https://vergabeportal-bw.de/Satellite/notice/CXRAY63YMM1
25659566,4,LOT-0000,lot,25659566,non-restricted-document,,https://bieterportal.noncd.db.de/evergabe.bieter/api/supplier/external/deeplink/subproject/2fa8b1f5-1de7-497c-908c-ab380bd1e848,https://bieterportal.noncd.db.de/evergabe.bieter/api/supplier/external/deeplink/subproject/2fa8b1f5-1de7-497c-908c-ab380bd1e848
25825610,1,LOT-0000,lot,25825610,non-restricted-document,,https://evergabe.blb.nrw.de/Vergabe/notice/CXS7YYXDYR98Y68P,https://evergabe.blb.nrw.de/Vergabe/notice/CXS7YYXDYR98Y68P
25823366,1,LOT-0000,lot,25823366,non-restricted-document,,https://vergabemarktplatz.brandenburg.de/VMPSatellite/notice/CXP9Y0HHNAS,https://vergabemarktplatz.brandenburg.de/VMPSatellite/notice/CXP9Y0HHNAS
25825606,1,LOT-0000,lot,25825606,non-restricted-document,,https://evergabe.blb.nrw.de/Vergabe/notice/CXS7YYXDYR0DTUHK,https://evergabe.blb.nrw.de/Vergabe/notice/CXS7YYXDYR0DTUHK
25823060,1,LOT-0000,lot,25823060,non-restricted-document,,https://vergabe.niedersachsen.de/Satellite/notice/CXTBYYHDYDWXCX1S,https://vergabe.niedersachsen.de/Satellite/notice/CXTBYYHDYDWXCX1S
25825602,1,LOT-0000,lot,25825602,non-restricted-document,,https://evergabe.blb.nrw.de/Vergabe/notice/CXS7YYXDYR05VYY8,https://evergabe.blb.nrw.de/Vergabe/notice/CXS7YYXDYR05VYY8
25822800,1,LOT-0000,lot,25822800,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Stadtverwaltung%2520Lutherstadt%2520Eisleben/3454427,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Stadtverwaltung%2520Lutherstadt%2520Eisleben/3454427
25823470,1,LOT-0000,lot,25823470,non-restricted-document,,https://rlp.vergabekommunal.de/Satellite/notice/CXVHY55DYY5DXLXQ,https://rlp.vergabekommunal.de/Satellite/notice/CXVHY55DYY5DXLXQ
25826918,1,LOT-0000,lot,25826918,non-restricted-document,,https://bieterportal.noncd.db.de/evergabe.bieter/api/supplier/external/deeplink/subproject/b416160f-c2b8-4c65-bc1a-47995ddb3a93,https://bieterportal.noncd.db.de/evergabe.bieter/api/supplier/external/deeplink/subproject/b416160f-c2b8-4c65-bc1a-47995ddb3a93
25822796,1,LOT-0000,lot,25822796,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Stadtverwaltung%2520Lutherstadt%2520Eisleben/3454423,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Stadtverwaltung%2520Lutherstadt%2520Eisleben/3454423
25822990,1,LOT-0000,lot,25822990,non-restricted-document,,https://vergabeportal-bw.de/Satellite/notice/CXS0YMSDYRCUXYC7,https://vergabeportal-bw.de/Satellite/notice/CXS0YMSDYRCUXYC7
25807478,2,LOT-0000,lot,25807478,non-restricted-document,,https://bieterzugang.deutsche-evergabe.de/evergabe.bieter/api/supplier/external/deeplink/subproject/86ee86c6-5d70-4701-a69e-c816367552d1,https://bieterzugang.deutsche-evergabe.de/evergabe.bieter/api/supplier/external/deeplink/subproject/86ee86c6-5d70-4701-a69e-c816367552d1
25822792,1,LOT-0000,lot,25822792,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Stadtverwaltung%2520Lutherstadt%2520Eisleben/3454410,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Stadtverwaltung%2520Lutherstadt%2520Eisleben/3454410
25822592,1,LOT-0000,lot,25822592,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Cargill%2520GmbH/3453759,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Cargill%2520GmbH/3453759
25825666,1,LOT-0000,lot,25825666,non-restricted-document,,https://www.vmp-rheinland.de/VMPSatellite/notice/CXT2YY6YTJ0D2BX5,https://www.vmp-rheinland.de/VMPSatellite/notice/CXT2YY6YTJ0D2BX5
25825636,1,LOT-0000,lot,25825636,non-restricted-document,,https://www.vergabe-westfalen.de/VMPSatellite/notice/CXPWYDRLKD8,https://www.vergabe-westfalen.de/VMPSatellite/notice/CXPWYDRLKD8
25758778,3,LOT-0000,lot,25758778,non-restricted-document,,https://vergabe.autobahn.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-Tender-1a00f6e594b-7e417becd2552fa8&PublicationType=0,https://vergabe.autobahn.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-Tender-1a00f6e594b-7e417becd2552fa8&PublicationType=0
25823052,1,LOT-0000,lot,25823052,non-restricted-document,,https://vergabe.niedersachsen.de/Satellite/notice/CXQ6YY5RSDU,https://vergabe.niedersachsen.de/Satellite/notice/CXQ6YY5RSDU
25825586,1,LOT-0000,lot,25825586,non-restricted-document,,https://www.vergaben-wirtschaftsregion-aachen.de/VMPSatellite/notice/CXVHYY5DYDQ2WBSM,https://www.vergaben-wirtschaftsregion-aachen.de/VMPSatellite/notice/CXVHYY5DYDQ2WBSM
25822652,1,LOT-0000,lot,25822652,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Landeshauptstadt%2520Dresden/3454382,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Landeshauptstadt%2520Dresden/3454382
25823772,1,LOT-0000,lot,25823772,non-restricted-document,,https://saarvpsl.vmstart.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-Tender-19fadf6b2c1-6ba9f1919a0606ae&PublicationType=0,https://saarvpsl.vmstart.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-Tender-19fadf6b2c1-6ba9f1919a0606ae&PublicationType=0
25826946,1,LOT-0000,lot,25826946,non-restricted-document,,https://www.deutsche-evergabe.de/dashboards/dashboard_off/d1f74f3e-1164-439e-a0ab-8e337c837e80,https://www.deutsche-evergabe.de/dashboards/dashboard_off/d1f74f3e-1164-439e-a0ab-8e337c837e80
25822568,1,LOT-0000,lot,25822568,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Erzgebirgsklinikum%2520gGmbH/3437229,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Erzgebirgsklinikum%2520gGmbH/3437229
25823254,1,LOT-0000,lot,25823254,non-restricted-document,,https://www.dtvp.de/Satellite/notice/CXS0Y6TDYR9QR1EG,https://www.dtvp.de/Satellite/notice/CXS0Y6TDYR9QR1EG
25825458,1,LOT-0000,lot,25825458,non-restricted-document,,https://vergabe.hessen.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-Tender-19f1d059d74-12ca75fdee5f36eb&PublicationType=0,https://vergabe.hessen.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-Tender-19f1d059d74-12ca75fdee5f36eb&PublicationType=0
25822564,1,LOT-0000,lot,25822564,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Landratsamt%2520Bautzen/3454354,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Landratsamt%2520Bautzen/3454354
25823764,1,LOT-0000,lot,25823764,non-restricted-document,,https://vergabe.vmstart.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-Tender-1a0a3aeefd1-46f6f132f066973&PublicationType=4,https://vergabe.vmstart.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-Tender-1a0a3aeefd1-46f6f132f066973&PublicationType=4
25822740,1,LOT-0000,lot,25822740,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/WAZV%2520Mittleres%2520Nessetal/3427389,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/WAZV%2520Mittleres%2520Nessetal/3427389
25822560,1,LOT-0000,lot,25822560,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/VG%2520N%25C3%25BCnchritz%252DGlaubitz%252C%2520i%252E%2520A%252E%2520der%2520Gemeinde%2520Glaubitz/3454325,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/VG%2520N%25C3%25BCnchritz%252DGlaubitz%252C%2520i%252E%2520A%252E%2520der%2520Gemeinde%2520Glaubitz/3454325
25825442,1,LOT-0000,lot,25825442,non-restricted-document,,https://www.ausschreibungen.ls.brandenburg.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-Tender-1a090e00277-47caa7c2ff970811&PublicationType=0,https://www.ausschreibungen.ls.brandenburg.de/NetServer/PublicationControllerServlet?function=Detail&TWOID=54321-Tender-1a090e00277-47caa7c2ff970811&PublicationType=0
25826926,1,LOT-0000,lot,25826926,non-restricted-document,,https://www.deutsche-evergabe.de/dashboards/dashboard_off/94c01b6a-d9b5-4bfa-bc26-972fb9bb3258,https://www.deutsche-evergabe.de/dashboards/dashboard_off/94c01b6a-d9b5-4bfa-bc26-972fb9bb3258
25771066,2,LOT-0000,lot,25771066,non-restricted-document,,https://www.deutsches-ausschreibungsblatt.de/VN/K-CLP-65.1-2026-0014,https://www.deutsches-ausschreibungsblatt.de/VN/K-CLP-65.1-2026-0014
25823162,1,LOT-0000,lot,25823162,non-restricted-document,,https://www.dtvp.de/Satellite/notice/CXP4YKRMP9E,https://www.dtvp.de/Satellite/notice/CXP4YKRMP9E
25822700,1,LOT-0000,lot,25822700,non-restricted-document,,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Stadtverwaltung%2520Werdau/3454333,https://www.evergabe.de/auftraege/suche-ueber-vergabestellen/Stadtverwaltung%2520Werdau/3454333
25823044,1,LOT-0000,lot,25823044,non-restricted-document,,https://vergabe.niedersachsen.de/Satellite/notice/CXQ6YY6RSDK,https://vergabe.niedersachsen.de/Satellite/notice/CXQ6YY6RSDK
25826922,1,LOT-0000,lot,25826922,non-restricted-document,,https://www.deutsche-evergabe.de/dashboards/dashboard_off/47ac995f-9417-4f64-878d-09f022f9d659,https://www.deutsche-evergabe.de/dashboards/dashboard_off/47ac995f-9417-4f64-878d-09f022f9d659
25825706,1,LOT-0000,lot,25825706,non-restricted-document,,https://www.vmp-rheinland.de/VMPSatellite/notice/CXS0YBTDYR9K523P,https://www.vmp-rheinland.de/VMPSatellite/notice/CXS0YBTDYR9K523P
